Datetime,Close,High,Low,Open,Volume,Ticker
,TSLA,TSLA,TSLA,TSLA,TSLA,
2025-06-16 13:30:00+00:00,328.10980224609375,332.04998779296875,326.79998779296875,331.17999267578125,7012262,TSLA
2025-06-16 13:35:00+00:00,328.82501220703125,329.29998779296875,326.4100036621094,328.20989990234375,2598219,TSLA
2025-06-16 13:40:00+00:00,328.7200012207031,329.9200134277344,328.0299987792969,328.82501220703125,2068289,TSLA
2025-06-16 13:45:00+00:00,328.9020080566406,329.7200012207031,327.3999938964844,328.7900085449219,1959693,TSLA
2025-06-16 13:50:00+00:00,328.3193054199219,329.7799987792969,327.739990234375,328.864990234375,1671143,TSLA
2025-06-16 13:55:00+00:00,327.5,329.67999267578125,327.4800109863281,328.3699951171875,1598897,TSLA
2025-06-16 14:00:00+00:00,328.59991455078125,328.82000732421875,326.5101013183594,327.52459716796875,2042766,TSLA
2025-06-16 14:05:00+00:00,330.0899963378906,331.0,328.5,328.57489013671875,2238274,TSLA
2025-06-16 14:10:00+00:00,329.9374084472656,330.5132141113281,328.8301086425781,330.010009765625,1524592,TSLA
2025-06-16 14:15:00+00:00,330.1799011230469,330.689208984375,329.45001220703125,329.94500732421875,1189967,TSLA
2025-06-16 14:20:00+00:00,330.1600036621094,330.5,329.69000244140625,330.1799011230469,932840,TSLA
2025-06-16 14:25:00+00:00,330.04998779296875,330.30999755859375,329.1300048828125,330.19000244140625,978648,TSLA
2025-06-16 14:30:00+00:00,330.6693115234375,330.95001220703125,329.75,330.0,1107651,TSLA
2025-06-16 14:35:00+00:00,331.0325012207031,331.20001220703125,329.55999755859375,330.70001220703125,1497102,TSLA
2025-06-16 14:40:00+00:00,330.0150146484375,331.1600036621094,329.3999938964844,331.04998779296875,1127207,TSLA
2025-06-16 14:45:00+00:00,329.3900146484375,330.1600036621094,328.8500061035156,329.9764099121094,1004408,TSLA
2025-06-16 14:50:00+00:00,329.1413879394531,329.8399963378906,328.6099853515625,329.3900146484375,874635,TSLA
2025-06-16 14:55:00+00:00,330.2131042480469,330.2300109863281,329.0199890136719,329.1300048828125,951196,TSLA
2025-06-16 15:00:00+00:00,329.239990234375,330.32000732421875,328.92999267578125,330.2200012207031,828877,TSLA
2025-06-16 15:05:00+00:00,328.8900146484375,329.4939880371094,328.3500061035156,329.2300109863281,918496,TSLA
2025-06-16 15:10:00+00:00,330.739990234375,330.8999938964844,328.8500061035156,328.910400390625,1267398,TSLA
2025-06-16 15:15:00+00:00,330.9211120605469,331.3340148925781,330.5,330.7099914550781,1346737,TSLA
2025-06-16 15:20:00+00:00,330.10040283203125,331.0,329.760009765625,330.9100036621094,852186,TSLA
2025-06-16 15:25:00+00:00,330.2206115722656,330.37200927734375,329.6199951171875,330.1400146484375,659520,TSLA
2025-06-16 15:30:00+00:00,329.95001220703125,330.8894958496094,329.6000061035156,330.25,699691,TSLA
2025-06-16 15:35:00+00:00,329.09100341796875,330.0899963378906,328.8800048828125,329.989990234375,755082,TSLA
2025-06-16 15:40:00+00:00,329.2485046386719,329.6893005371094,328.718505859375,329.03009033203125,632374,TSLA
2025-06-16 15:45:00+00:00,330.3393859863281,330.3900146484375,329.0,329.2349853515625,635282,TSLA
2025-06-16 15:50:00+00:00,329.3583068847656,330.3699951171875,329.0799865722656,330.3399963378906,464380,TSLA
2025-06-16 15:55:00+00:00,330.6449890136719,330.75,329.1803894042969,329.55999755859375,960377,TSLA
2025-06-16 16:00:00+00:00,330.1700134277344,330.94000244140625,329.8949890136719,330.610595703125,703701,TSLA
2025-06-16 16:05:00+00:00,330.4200134277344,330.44000244140625,329.739990234375,330.19500732421875,491303,TSLA
2025-06-16 16:10:00+00:00,330.4949951171875,330.70001220703125,330.2799987792969,330.44000244140625,418231,TSLA
2025-06-16 16:15:00+00:00,330.6499938964844,331.1199951171875,330.25,330.4599914550781,758551,TSLA
2025-06-16 16:20:00+00:00,331.4200134277344,331.7300109863281,330.260009765625,330.6099853515625,965376,TSLA
2025-06-16 16:25:00+00:00,331.32000732421875,331.6000061035156,330.79998779296875,331.3599853515625,722956,TSLA
2025-06-16 16:30:00+00:00,330.95001220703125,331.2699890136719,330.5,331.0199890136719,577015,TSLA
2025-06-16 16:35:00+00:00,330.92999267578125,331.20001220703125,330.5299987792969,330.92010498046875,480000,TSLA
2025-06-16 16:40:00+00:00,330.1000061035156,330.9700012207031,329.79998779296875,330.9599914550781,805881,TSLA
2025-06-16 16:45:00+00:00,329.99700927734375,330.239013671875,329.54998779296875,330.1499938964844,698518,TSLA
2025-06-16 16:50:00+00:00,330.7349853515625,331.04998779296875,329.79998779296875,330.0692138671875,695205,TSLA
2025-06-16 16:55:00+00:00,330.5,331.1199951171875,330.2799987792969,330.70001220703125,620123,TSLA
2025-06-16 17:00:00+00:00,330.1700134277344,330.69000244140625,329.989990234375,330.4849853515625,462650,TSLA
2025-06-16 17:05:00+00:00,330.3900146484375,330.6499938964844,329.67999267578125,330.19000244140625,562582,TSLA
2025-06-16 17:10:00+00:00,329.8392028808594,330.5400085449219,329.4599914550781,330.44500732421875,646343,TSLA
2025-06-16 17:15:00+00:00,329.6650085449219,329.82879638671875,328.7500915527344,329.79998779296875,901968,TSLA
2025-06-16 17:20:00+00:00,329.5799865722656,330.1300048828125,329.45001220703125,329.6650085449219,519354,TSLA
2025-06-16 17:25:00+00:00,329.239990234375,330.0199890136719,329.010009765625,329.5799865722656,598757,TSLA
2025-06-16 17:30:00+00:00,329.23748779296875,329.5,328.8999938964844,329.1650085449219,548124,TSLA
2025-06-16 17:35:00+00:00,329.44000244140625,329.8500061035156,329.1400146484375,329.2900085449219,485098,TSLA
2025-06-16 17:40:00+00:00,329.625,329.94940185546875,329.1499938964844,329.44000244140625,443921,TSLA
2025-06-16 17:45:00+00:00,330.1300048828125,330.2998962402344,329.5801086425781,329.6050109863281,613328,TSLA
2025-06-16 17:50:00+00:00,329.30010986328125,330.260009765625,329.29998779296875,330.1199951171875,401260,TSLA
2025-06-16 17:55:00+00:00,327.8800048828125,329.54998779296875,327.67999267578125,329.29998779296875,1096815,TSLA
2025-06-16 18:00:00+00:00,328.04998779296875,328.1499938964844,327.2099914550781,327.8399963378906,1071043,TSLA
2025-06-16 18:05:00+00:00,327.94500732421875,328.34991455078125,327.29998779296875,328.0150146484375,767996,TSLA
2025-06-16 18:10:00+00:00,328.54998779296875,328.70001220703125,327.7799987792969,327.9700012207031,1169014,TSLA
2025-06-16 18:15:00+00:00,329.0060119628906,329.1600036621094,328.25,328.565185546875,563474,TSLA
2025-06-16 18:20:00+00:00,329.614990234375,329.8500061035156,328.510009765625,328.9800109863281,803927,TSLA
2025-06-16 18:25:00+00:00,330.3999938964844,330.5799865722656,329.5921936035156,329.6792907714844,944582,TSLA
2025-06-16 18:30:00+00:00,329.8900146484375,330.6784973144531,329.57000732421875,330.3999938964844,739915,TSLA
2025-06-16 18:35:00+00:00,330.0350036621094,330.2149963378906,329.840087890625,329.92999267578125,460268,TSLA
2025-06-16 18:40:00+00:00,329.9700012207031,330.1499938964844,329.7200012207031,330.07000732421875,346884,TSLA
2025-06-16 18:45:00+00:00,329.0199890136719,330.0,328.860107421875,329.989990234375,615195,TSLA
2025-06-16 18:50:00+00:00,328.54998779296875,329.25,328.3299865722656,329.010009765625,737594,TSLA
2025-06-16 18:55:00+00:00,328.8399963378906,329.20001220703125,328.44000244140625,328.6300048828125,706396,TSLA
2025-06-16 19:00:00+00:00,328.39678955078125,329.1099853515625,327.9599914550781,328.79998779296875,718814,TSLA
2025-06-16 19:05:00+00:00,328.3349914550781,328.79998779296875,328.1337890625,328.3999938964844,561047,TSLA
2025-06-16 19:10:00+00:00,328.3500061035156,328.44000244140625,327.8909912109375,328.30999755859375,632522,TSLA
2025-06-16 19:15:00+00:00,329.3800048828125,329.5400085449219,328.2200012207031,328.32501220703125,949796,TSLA
2025-06-16 19:20:00+00:00,329.3349914550781,329.8500061035156,328.6199951171875,329.375,828034,TSLA
2025-06-16 19:25:00+00:00,329.6199951171875,329.9700012207031,329.20001220703125,329.3599853515625,572569,TSLA
2025-06-16 19:30:00+00:00,329.0,329.95001220703125,328.92999267578125,329.54998779296875,684261,TSLA
2025-06-16 19:35:00+00:00,328.9599914550781,329.6000061035156,328.8500061035156,329.0469055175781,559762,TSLA
2025-06-16 19:40:00+00:00,329.3500061035156,329.45001220703125,328.5199890136719,328.901611328125,753682,TSLA
2025-06-16 19:45:00+00:00,329.6293029785156,329.75,329.07000732421875,329.3800048828125,1219005,TSLA
2025-06-16 19:50:00+00:00,329.260009765625,329.7049865722656,328.6200866699219,329.67999267578125,1212906,TSLA
2025-06-16 19:55:00+00:00,329.1099853515625,329.4200134277344,328.79998779296875,329.2900085449219,1516249,TSLA
2025-06-17 13:30:00+00:00,326.2998962402344,326.373291015625,324.1700134277344,326.2749938964844,4724410,TSLA
2025-06-17 13:35:00+00:00,325.2200012207031,326.5,324.7799987792969,326.29998779296875,1559660,TSLA
2025-06-17 13:40:00+00:00,321.3673095703125,325.6499938964844,320.760009765625,325.2195129394531,2724945,TSLA
2025-06-17 13:45:00+00:00,322.55419921875,322.9100036621094,321.573486328125,322.10919189453125,2316838,TSLA
2025-06-17 13:50:00+00:00,322.7265930175781,323.7300109863281,322.3900146484375,322.54998779296875,1633474,TSLA
2025-06-17 13:55:00+00:00,323.1700134277344,323.9700012207031,322.3500061035156,322.6400146484375,1403066,TSLA
2025-06-17 14:00:00+00:00,322.66290283203125,323.6600036621094,322.5946044921875,323.20001220703125,1141304,TSLA
2025-06-17 14:05:00+00:00,323.1405029296875,323.4700012207031,322.1300048828125,322.7099914550781,1119551,TSLA
2025-06-17 14:10:00+00:00,324.07000732421875,324.5,323.07000732421875,323.20001220703125,1479171,TSLA
2025-06-17 14:15:00+00:00,323.4200134277344,324.7099914550781,323.20001220703125,324.06500244140625,1160493,TSLA
2025-06-17 14:20:00+00:00,322.94000244140625,323.6791076660156,322.5,323.44000244140625,980372,TSLA
2025-06-17 14:25:00+00:00,322.95001220703125,323.3999938964844,322.610107421875,322.9599914550781,685617,TSLA
2025-06-17 14:30:00+00:00,323.6499938964844,324.0450134277344,322.8999938964844,322.8999938964844,813839,TSLA
2025-06-17 14:35:00+00:00,323.76300048828125,324.25,323.04998779296875,323.6300048828125,730394,TSLA
2025-06-17 14:40:00+00:00,323.6199951171875,323.989990234375,323.3999938964844,323.79998779296875,568952,TSLA
2025-06-17 14:45:00+00:00,323.93011474609375,324.489990234375,323.4800109863281,323.5780029296875,712716,TSLA
2025-06-17 14:50:00+00:00,322.9739990234375,324.19989013671875,322.70001220703125,323.9859924316406,887869,TSLA
2025-06-17 14:55:00+00:00,322.0899963378906,323.19000244140625,321.8399963378906,322.9599914550781,1119004,TSLA
2025-06-17 15:00:00+00:00,322.510009765625,322.5400085449219,321.55999755859375,322.07000732421875,1127618,TSLA
2025-06-17 15:05:00+00:00,322.5249938964844,322.83160400390625,322.04998779296875,322.5303955078125,744934,TSLA
2025-06-17 15:10:00+00:00,322.6600036621094,323.1000061035156,322.3500061035156,322.5436096191406,670738,TSLA
2025-06-17 15:15:00+00:00,321.0899963378906,322.75,321.04998779296875,322.6549987792969,1041056,TSLA
2025-06-17 15:20:00+00:00,320.6022033691406,321.1700134277344,319.6499938964844,321.09521484375,1828840,TSLA
2025-06-17 15:25:00+00:00,320.1199951171875,320.7300109863281,319.45001220703125,320.6000061035156,1200522,TSLA
2025-06-17 15:30:00+00:00,319.1199951171875,320.29998779296875,318.79998779296875,320.114990234375,1720817,TSLA
2025-06-17 15:35:00+00:00,317.7799987792969,319.2300109863281,317.5,319.1199951171875,1911601,TSLA
2025-06-17 15:40:00+00:00,319.05999755859375,319.1300048828125,317.6300048828125,317.7699890136719,1563672,TSLA
2025-06-17 15:45:00+00:00,319.1400146484375,319.2146911621094,318.6499938964844,319.04998779296875,935784,TSLA
2025-06-17 15:50:00+00:00,318.989990234375,319.57000732421875,318.3700866699219,319.1459045410156,1031881,TSLA
2025-06-17 15:55:00+00:00,318.6549987792969,319.0863037109375,317.95001220703125,319.0,801194,TSLA
2025-06-17 16:00:00+00:00,319.7099914550781,319.7792053222656,318.54998779296875,318.67999267578125,848257,TSLA
2025-06-17 16:05:00+00:00,320.4049072265625,320.92999267578125,319.6600036621094,319.69000244140625,1137425,TSLA
2025-06-17 16:10:00+00:00,321.20001220703125,321.2060852050781,320.3349914550781,320.42498779296875,826833,TSLA
2025-06-17 16:15:00+00:00,321.4200134277344,321.54998779296875,320.94000244140625,321.2054138183594,943088,TSLA
2025-06-17 16:20:00+00:00,320.7200012207031,321.7298889160156,320.6400146484375,321.4515075683594,849450,TSLA
2025-06-17 16:25:00+00:00,320.94000244140625,321.3800048828125,320.6600036621094,320.7449951171875,560337,TSLA
2025-06-17 16:30:00+00:00,320.8599853515625,321.2799987792969,320.739990234375,320.989990234375,468485,TSLA
2025-06-17 16:35:00+00:00,320.7904968261719,321.1499938964844,320.7002868652344,320.8900146484375,356904,TSLA
2025-06-17 16:40:00+00:00,319.9075012207031,320.8399963378906,319.6400146484375,320.739990234375,824486,TSLA
2025-06-17 16:45:00+00:00,319.3179931640625,320.30999755859375,319.0899963378906,319.8299865722656,692949,TSLA
2025-06-17 16:50:00+00:00,319.239990234375,319.6300048828125,318.9700012207031,319.3299865722656,738765,TSLA
2025-06-17 16:55:00+00:00,318.3940124511719,319.3500061035156,318.12109375,319.2300109863281,914432,TSLA
2025-06-17 17:00:00+00:00,318.7250061035156,318.89990234375,317.3399963378906,318.36639404296875,1453090,TSLA
2025-06-17 17:05:00+00:00,318.81500244140625,318.8800048828125,317.8500061035156,318.7145080566406,887774,TSLA
2025-06-17 17:10:00+00:00,319.0450134277344,319.3988952636719,318.81500244140625,318.81500244140625,696637,TSLA
2025-06-17 17:15:00+00:00,318.8500061035156,319.1191101074219,318.6099853515625,319.0450134277344,458493,TSLA
2025-06-17 17:20:00+00:00,318.3599853515625,319.0400085449219,318.010009765625,318.8900146484375,550882,TSLA
2025-06-17 17:25:00+00:00,318.5849914550781,318.8500061035156,318.1600036621094,318.3301086425781,578718,TSLA
2025-06-17 17:30:00+00:00,319.5400085449219,319.8599853515625,317.8999938964844,318.5299987792969,975330,TSLA
2025-06-17 17:35:00+00:00,319.4649963378906,320.69000244140625,319.3599853515625,319.5249938964844,955180,TSLA
2025-06-17 17:40:00+00:00,319.0299987792969,319.8599853515625,318.85101318359375,319.8599853515625,636709,TSLA
2025-06-17 17:45:00+00:00,317.6600036621094,319.1871032714844,317.2503967285156,319.010009765625,1048001,TSLA
2025-06-17 17:50:00+00:00,317.8500061035156,318.30999755859375,316.6000061035156,317.6000061035156,1304533,TSLA
2025-06-17 17:55:00+00:00,317.1400146484375,318.19000244140625,317.1127014160156,317.8900146484375,667600,TSLA
2025-06-17 18:00:00+00:00,316.6700134277344,317.260009765625,316.30999755859375,317.1400146484375,1071249,TSLA
2025-06-17 18:05:00+00:00,315.92999267578125,317.04998779296875,315.3800048828125,316.70001220703125,1330638,TSLA
2025-06-17 18:10:00+00:00,315.05999755859375,316.25,315.05999755859375,315.9700012207031,1209331,TSLA
2025-06-17 18:15:00+00:00,315.3417053222656,315.6400146484375,314.75,315.04998779296875,1403995,TSLA
2025-06-17 18:20:00+00:00,315.72259521484375,316.0986022949219,315.20001220703125,315.3349914550781,976056,TSLA
2025-06-17 18:25:00+00:00,315.54998779296875,315.91900634765625,315.20001220703125,315.69781494140625,751923,TSLA
2025-06-17 18:30:00+00:00,316.510009765625,316.5299987792969,315.4200134277344,315.55999755859375,861004,TSLA
2025-06-17 18:35:00+00:00,316.45001220703125,316.8500061035156,316.2200012207031,316.5400085449219,824375,TSLA
