ticker,timestamp,sentiment_score
JPM,2025-06-16 09:00:00+00:00,0.0
JPM,2025-06-16 10:10:00+00:00,-0.3333333333333333
JPM,2025-06-16 10:45:00+00:00,0.0
JPM,2025-06-16 11:50:00+00:00,0.0
JPM,2025-06-16 12:00:00+00:00,0.0
JPM,2025-06-16 12:05:00+00:00,0.0
JPM,2025-06-16 14:00:00+00:00,0.0
JPM,2025-06-16 15:15:00+00:00,1.0
JPM,2025-06-16 15:45:00+00:00,1.0
JPM,2025-06-16 19:10:00+00:00,0.0
JPM,2025-06-16 21:50:00+00:00,-1.0
JPM,2025-06-16 22:05:00+00:00,0.0
JPM,2025-06-16 23:55:00+00:00,0.0
JPM,2025-06-17 06:40:00+00:00,0.0
JPM,2025-06-17 07:50:00+00:00,0.0
JPM,2025-06-17 08:25:00+00:00,-0.25
JPM,2025-06-17 08:55:00+00:00,0.0
JPM,2025-06-17 09:00:00+00:00,0.0
JPM,2025-06-17 10:00:00+00:00,0.0
JPM,2025-06-17 13:40:00+00:00,0.0
JPM,2025-06-17 16:35:00+00:00,0.0
JPM,2025-06-17 18:15:00+00:00,-1.0
JPM,2025-06-17 20:25:00+00:00,0.0
JPM,2025-06-17 20:30:00+00:00,0.0
JPM,2025-06-18 08:40:00+00:00,0.0
JPM,2025-06-18 08:45:00+00:00,0.0
JPM,2025-06-18 10:00:00+00:00,1.0
JPM,2025-06-18 10:45:00+00:00,0.25
JPM,2025-06-18 13:55:00+00:00,0.0
JPM,2025-06-18 15:00:00+00:00,-1.0
JPM,2025-06-18 15:50:00+00:00,0.0
JPM,2025-06-18 16:10:00+00:00,-1.0
JPM,2025-06-18 17:40:00+00:00,0.0
JPM,2025-06-18 19:50:00+00:00,-1.0
JPM,2025-06-18 20:55:00+00:00,-1.0
JPM,2025-06-19 06:30:00+00:00,0.0
JPM,2025-06-19 09:00:00+00:00,0.4
JPM,2025-06-19 11:40:00+00:00,0.0
JPM,2025-06-19 20:00:00+00:00,0.0
JPM,2025-06-20 05:05:00+00:00,1.0
JPM,2025-06-20 06:00:00+00:00,0.0
JPM,2025-06-20 06:25:00+00:00,1.0
JPM,2025-06-20 08:30:00+00:00,0.0
JPM,2025-06-20 09:15:00+00:00,0.0
JPM,2025-06-20 17:30:00+00:00,0.0
MSFT,2025-06-14 07:10:00+00:00,0.0
MSFT,2025-06-14 07:50:00+00:00,0.0
MSFT,2025-06-14 08:40:00+00:00,-0.5
MSFT,2025-06-14 13:00:00+00:00,0.0
MSFT,2025-06-14 14:30:00+00:00,-1.0
MSFT,2025-06-15 01:45:00+00:00,0.0
MSFT,2025-06-15 07:15:00+00:00,0.0
MSFT,2025-06-15 07:50:00+00:00,-1.0
MSFT,2025-06-15 08:25:00+00:00,0.0
MSFT,2025-06-15 13:10:00+00:00,0.0
MSFT,2025-06-16 05:40:00+00:00,1.0
MSFT,2025-06-16 07:00:00+00:00,0.3333333333333333
MSFT,2025-06-16 07:35:00+00:00,-0.5
MSFT,2025-06-16 08:25:00+00:00,0.0
MSFT,2025-06-16 15:15:00+00:00,0.0
MSFT,2025-06-16 18:10:00+00:00,-1.0
MSFT,2025-06-16 18:30:00+00:00,1.0
MSFT,2025-06-17 07:00:00+00:00,0.0
MSFT,2025-06-17 07:40:00+00:00,0.0
MSFT,2025-06-17 08:50:00+00:00,0.0
MSFT,2025-06-17 12:05:00+00:00,0.0
MSFT,2025-06-17 13:30:00+00:00,-1.0
MSFT,2025-06-17 16:05:00+00:00,0.0
MSFT,2025-06-17 17:10:00+00:00,-1.0
MSFT,2025-06-17 18:10:00+00:00,1.0
MSFT,2025-06-17 20:15:00+00:00,1.0
MSFT,2025-06-17 21:05:00+00:00,0.0
MSFT,2025-06-17 23:30:00+00:00,0.0
MSFT,2025-06-18 01:50:00+00:00,0.0
MSFT,2025-06-18 06:00:00+00:00,0.0
MSFT,2025-06-18 07:10:00+00:00,0.25
MSFT,2025-06-18 07:45:00+00:00,0.0
MSFT,2025-06-18 13:55:00+00:00,0.0
MSFT,2025-06-18 16:55:00+00:00,0.0
MSFT,2025-06-18 20:15:00+00:00,0.0
MSFT,2025-06-19 02:50:00+00:00,1.0
MSFT,2025-06-19 07:00:00+00:00,0.0
MSFT,2025-06-19 07:10:00+00:00,0.0
MSFT,2025-06-19 11:10:00+00:00,-0.5
MSFT,2025-06-19 12:20:00+00:00,-1.0
MSFT,2025-06-19 14:10:00+00:00,0.0
MSFT,2025-06-19 15:05:00+00:00,0.0
MSFT,2025-06-20 00:15:00+00:00,0.0
MSFT,2025-06-20 07:10:00+00:00,-0.14285714285714285
MSFT,2025-06-20 07:45:00+00:00,0.0
MSFT,2025-06-20 10:30:00+00:00,-1.0
MSFT,2025-06-20 13:15:00+00:00,0.0
MSFT,2025-06-20 15:05:00+00:00,0.0
MSFT,2025-06-20 19:30:00+00:00,-1.0
MSFT,2025-06-20 19:55:00+00:00,1.0
MSFT,2025-06-20 22:55:00+00:00,0.0
NVDA,2025-06-17 08:35:00+00:00,0.0
NVDA,2025-06-17 11:25:00+00:00,0.0
NVDA,2025-06-17 12:00:00+00:00,0.0
NVDA,2025-06-17 13:40:00+00:00,0.0
NVDA,2025-06-17 14:50:00+00:00,0.0
NVDA,2025-06-17 14:55:00+00:00,0.0
NVDA,2025-06-17 15:10:00+00:00,0.0
NVDA,2025-06-17 19:50:00+00:00,0.0
NVDA,2025-06-17 20:00:00+00:00,1.0
NVDA,2025-06-17 20:15:00+00:00,1.0
NVDA,2025-06-17 20:40:00+00:00,1.0
NVDA,2025-06-17 23:30:00+00:00,0.0
NVDA,2025-06-18 05:50:00+00:00,0.0
NVDA,2025-06-18 06:30:00+00:00,0.5
NVDA,2025-06-18 07:20:00+00:00,0.16666666666666666
NVDA,2025-06-18 08:00:00+00:00,0.2
NVDA,2025-06-18 09:05:00+00:00,0.0
NVDA,2025-06-18 13:00:00+00:00,0.0
NVDA,2025-06-18 13:55:00+00:00,0.0
NVDA,2025-06-18 14:50:00+00:00,-1.0
NVDA,2025-06-18 15:00:00+00:00,1.0
NVDA,2025-06-18 15:25:00+00:00,0.0
NVDA,2025-06-18 15:40:00+00:00,0.0
NVDA,2025-06-18 15:50:00+00:00,1.0
NVDA,2025-06-18 16:55:00+00:00,0.0
NVDA,2025-06-18 17:40:00+00:00,0.0
NVDA,2025-06-18 17:50:00+00:00,1.0
NVDA,2025-06-19 02:50:00+00:00,1.0
NVDA,2025-06-19 07:10:00+00:00,0.0
NVDA,2025-06-19 08:00:00+00:00,0.0
NVDA,2025-06-19 08:35:00+00:00,0.0
NVDA,2025-06-19 08:50:00+00:00,0.0
NVDA,2025-06-19 09:35:00+00:00,0.0
NVDA,2025-06-19 10:10:00+00:00,0.0
NVDA,2025-06-19 10:50:00+00:00,1.0
NVDA,2025-06-19 12:20:00+00:00,0.0
NVDA,2025-06-19 13:00:00+00:00,0.0
NVDA,2025-06-19 13:05:00+00:00,0.0
NVDA,2025-06-19 17:00:00+00:00,0.0
NVDA,2025-06-19 17:05:00+00:00,1.0
NVDA,2025-06-20 06:00:00+00:00,0.0
NVDA,2025-06-20 06:35:00+00:00,0.0
NVDA,2025-06-20 07:25:00+00:00,0.0
NVDA,2025-06-20 07:55:00+00:00,-0.3333333333333333
NVDA,2025-06-20 08:00:00+00:00,0.0
NVDA,2025-06-20 08:30:00+00:00,0.0
NVDA,2025-06-20 09:55:00+00:00,0.0
NVDA,2025-06-20 11:30:00+00:00,0.0
NVDA,2025-06-20 11:35:00+00:00,0.0
NVDA,2025-06-20 12:00:00+00:00,1.0
NVDA,2025-06-20 12:20:00+00:00,0.0
NVDA,2025-06-20 12:55:00+00:00,0.0
NVDA,2025-06-20 13:15:00+00:00,0.0
NVDA,2025-06-20 14:55:00+00:00,-1.0
NVDA,2025-06-20 15:05:00+00:00,1.0
NVDA,2025-06-20 15:15:00+00:00,1.0
NVDA,2025-06-20 17:20:00+00:00,0.0
NVDA,2025-06-20 19:15:00+00:00,0.0
NVDA,2025-06-20 19:35:00+00:00,0.0
NVDA,2025-06-20 19:40:00+00:00,0.0
NVDA,2025-06-20 19:55:00+00:00,-1.0
NVDA,2025-06-20 20:45:00+00:00,-1.0
TSLA,2025-06-13 18:25:00+00:00,-1.0
TSLA,2025-06-14 06:05:00+00:00,0.0
TSLA,2025-06-14 06:40:00+00:00,0.0
TSLA,2025-06-14 08:00:00+00:00,0.0
TSLA,2025-06-14 08:05:00+00:00,0.0
TSLA,2025-06-14 09:05:00+00:00,0.0
TSLA,2025-06-14 09:55:00+00:00,-1.0
TSLA,2025-06-14 11:10:00+00:00,0.0
TSLA,2025-06-14 11:50:00+00:00,-1.0
TSLA,2025-06-14 13:00:00+00:00,0.0
TSLA,2025-06-14 14:30:00+00:00,-0.5
TSLA,2025-06-14 16:00:00+00:00,0.0
TSLA,2025-06-15 06:35:00+00:00,0.0
TSLA,2025-06-15 07:45:00+00:00,0.0
TSLA,2025-06-15 09:00:00+00:00,0.0
TSLA,2025-06-15 09:45:00+00:00,-1.0
TSLA,2025-06-15 15:40:00+00:00,0.0
TSLA,2025-06-15 16:30:00+00:00,0.0
TSLA,2025-06-15 22:45:00+00:00,0.0
TSLA,2025-06-16 02:30:00+00:00,0.0
TSLA,2025-06-16 06:00:00+00:00,0.0
TSLA,2025-06-16 08:25:00+00:00,0.0
TSLA,2025-06-16 12:10:00+00:00,1.0
TSLA,2025-06-16 13:30:00+00:00,-1.0
TSLA,2025-06-16 15:15:00+00:00,0.0
TSLA,2025-06-16 18:10:00+00:00,-1.0
TSLA,2025-06-16 23:25:00+00:00,1.0
TSLA,2025-06-17 06:00:00+00:00,0.0
TSLA,2025-06-17 14:10:00+00:00,-1.0
TSLA,2025-06-17 15:05:00+00:00,1.0
TSLA,2025-06-17 15:30:00+00:00,-1.0
TSLA,2025-06-17 15:40:00+00:00,-1.0
TSLA,2025-06-17 16:00:00+00:00,1.0
TSLA,2025-06-17 18:10:00+00:00,-1.0
TSLA,2025-06-17 19:45:00+00:00,0.5
TSLA,2025-06-17 19:50:00+00:00,0.0
TSLA,2025-06-17 19:55:00+00:00,0.0
TSLA,2025-06-17 20:35:00+00:00,-1.0
TSLA,2025-06-17 23:30:00+00:00,0.0
TSLA,2025-06-18 01:50:00+00:00,0.0
TSLA,2025-06-18 05:30:00+00:00,-1.0
TSLA,2025-06-18 06:00:00+00:00,0.0
TSLA,2025-06-18 07:05:00+00:00,0.0
TSLA,2025-06-18 08:20:00+00:00,0.0
TSLA,2025-06-18 12:05:00+00:00,-1.0
TSLA,2025-06-18 12:10:00+00:00,-1.0
TSLA,2025-06-18 12:45:00+00:00,-1.0
TSLA,2025-06-18 15:40:00+00:00,0.0
TSLA,2025-06-18 16:55:00+00:00,0.0
TSLA,2025-06-18 18:05:00+00:00,0.0
TSLA,2025-06-19 06:35:00+00:00,0.0
TSLA,2025-06-19 08:10:00+00:00,0.0
TSLA,2025-06-19 08:50:00+00:00,0.0
TSLA,2025-06-19 11:15:00+00:00,0.0
TSLA,2025-06-19 12:30:00+00:00,0.0
TSLA,2025-06-19 16:35:00+00:00,0.0
TSLA,2025-06-19 23:55:00+00:00,-1.0
TSLA,2025-06-20 01:30:00+00:00,-1.0
TSLA,2025-06-20 05:15:00+00:00,0.0
TSLA,2025-06-20 06:00:00+00:00,0.0
TSLA,2025-06-20 08:30:00+00:00,0.0
TSLA,2025-06-20 09:10:00+00:00,0.0
TSLA,2025-06-20 11:50:00+00:00,-1.0
TSLA,2025-06-20 12:35:00+00:00,-1.0
TSLA,2025-06-20 13:50:00+00:00,0.0
TSLA,2025-06-20 14:15:00+00:00,0.0
TSLA,2025-06-20 14:45:00+00:00,0.0
TSLA,2025-06-20 14:55:00+00:00,-1.0
TSLA,2025-06-20 17:15:00+00:00,0.0
TSLA,2025-06-20 17:30:00+00:00,0.0
TSLA,2025-06-20 18:15:00+00:00,0.0
TSLA,2025-06-20 19:35:00+00:00,0.0
TSLA,2025-06-20 19:55:00+00:00,-1.0
TSLA,2025-06-20 20:40:00+00:00,0.0
