Datetime,Close,High,Low,Open,Volume,Ticker
,MSFT,MSFT,MSFT,MSFT,MSFT,
2025-06-13 13:30:00+00:00,478.20001220703125,478.4700012207031,475.3699951171875,475.7650146484375,1192387,MSFT
2025-06-13 13:35:00+00:00,478.45001220703125,478.5799865722656,477.5400085449219,478.1549987792969,254186,MSFT
2025-06-13 13:40:00+00:00,478.0155029296875,478.57989501953125,477.760009765625,478.55999755859375,199010,MSFT
2025-06-13 13:45:00+00:00,478.29998779296875,478.44580078125,477.70001220703125,478.06500244140625,363805,MSFT
2025-06-13 13:50:00+00:00,477.7699890136719,478.82000732421875,477.7200012207031,478.2300109863281,195316,MSFT
2025-06-13 13:55:00+00:00,478.4200134277344,478.4750061035156,477.739990234375,477.739990234375,126098,MSFT
2025-06-13 14:00:00+00:00,478.20001220703125,479.17999267578125,478.010009765625,478.8500061035156,205763,MSFT
2025-06-13 14:05:00+00:00,477.55999755859375,478.2850036621094,477.55999755859375,478.19500732421875,269113,MSFT
2025-06-13 14:10:00+00:00,476.29638671875,477.1199951171875,476.18011474609375,477.05999755859375,207231,MSFT
2025-06-13 14:15:00+00:00,476.18499755859375,476.80499267578125,476.1400146484375,476.29998779296875,261480,MSFT
2025-06-13 14:20:00+00:00,475.55999755859375,476.2900085449219,475.4200134277344,476.1400146484375,253407,MSFT
2025-06-13 14:25:00+00:00,475.2200012207031,475.95111083984375,475.1300048828125,475.56500244140625,211361,MSFT
2025-06-13 14:30:00+00:00,475.8900146484375,476.1700134277344,474.95001220703125,475.3450012207031,229458,MSFT
2025-06-13 14:35:00+00:00,477.04901123046875,477.1199951171875,475.82000732421875,475.864990234375,160154,MSFT
2025-06-13 14:40:00+00:00,476.5799865722656,477.2200012207031,476.443115234375,476.9849853515625,125657,MSFT
2025-06-13 14:45:00+00:00,476.1099853515625,476.489990234375,475.9150085449219,476.2699890136719,131516,MSFT
2025-06-13 14:50:00+00:00,476.510009765625,476.8999938964844,475.7099914550781,476.05999755859375,150902,MSFT
2025-06-13 14:55:00+00:00,476.4314880371094,476.94000244140625,476.1700134277344,476.44000244140625,203658,MSFT
2025-06-13 15:00:00+00:00,476.1300048828125,476.5400085449219,476.0,476.3999938964844,92728,MSFT
2025-06-13 15:05:00+00:00,476.2300109863281,476.42999267578125,475.8500061035156,476.1300048828125,96277,MSFT
2025-06-13 15:10:00+00:00,476.0450134277344,476.21990966796875,475.6549987792969,476.1700134277344,190461,MSFT
2025-06-13 15:15:00+00:00,476.0299987792969,476.2898864746094,475.80999755859375,476.0299987792969,112242,MSFT
2025-06-13 15:20:00+00:00,476.05499267578125,476.6300048828125,475.7489929199219,476.0799865722656,128647,MSFT
2025-06-13 15:25:00+00:00,476.3949890136719,476.739990234375,475.94000244140625,476.07000732421875,109972,MSFT
2025-06-13 15:30:00+00:00,476.19000244140625,476.510009765625,476.0400085449219,476.375,102418,MSFT
2025-06-13 15:35:00+00:00,475.8399963378906,476.2300109863281,475.7900085449219,476.2300109863281,88574,MSFT
2025-06-13 15:40:00+00:00,476.5400085449219,476.6300048828125,475.7300109863281,475.8399963378906,90890,MSFT
2025-06-13 15:45:00+00:00,477.2300109863281,477.29998779296875,476.510009765625,476.5799865722656,121127,MSFT
2025-06-13 15:50:00+00:00,477.2799987792969,477.3038024902344,477.04998779296875,477.2349853515625,87092,MSFT
2025-06-13 15:55:00+00:00,477.2799987792969,477.4549865722656,477.04998779296875,477.2749938964844,121934,MSFT
2025-06-13 16:00:00+00:00,477.1919860839844,477.6300048828125,476.9649963378906,477.29998779296875,236275,MSFT
2025-06-13 16:05:00+00:00,477.614990234375,477.6690979003906,477.17010498046875,477.2349853515625,79683,MSFT
2025-06-13 16:10:00+00:00,477.94500732421875,478.0799865722656,477.6600036621094,477.6700134277344,114499,MSFT
2025-06-13 16:15:00+00:00,477.7200012207031,477.9200134277344,477.6012878417969,477.9200134277344,57247,MSFT
2025-06-13 16:20:00+00:00,477.57000732421875,477.7099914550781,477.3349914550781,477.70001220703125,85947,MSFT
2025-06-13 16:25:00+00:00,477.1600036621094,477.7300109863281,477.1000061035156,477.6300048828125,90240,MSFT
2025-06-13 16:30:00+00:00,476.8500061035156,477.3500061035156,476.8299865722656,477.17498779296875,114132,MSFT
2025-06-13 16:35:00+00:00,475.9722900390625,477.1400146484375,475.8999938964844,476.864990234375,113152,MSFT
2025-06-13 16:40:00+00:00,476.04998779296875,476.29998779296875,475.92999267578125,475.9800109863281,78997,MSFT
2025-06-13 16:45:00+00:00,476.3949890136719,476.5249938964844,475.92498779296875,476.0299987792969,111643,MSFT
2025-06-13 16:50:00+00:00,476.9549865722656,477.25,476.3349914550781,476.3349914550781,73939,MSFT
2025-06-13 16:55:00+00:00,476.6600036621094,477.1449890136719,476.6600036621094,476.95001220703125,69131,MSFT
2025-06-13 17:00:00+00:00,476.32220458984375,476.7300109863281,476.30999755859375,476.6499938964844,76601,MSFT
2025-06-13 17:05:00+00:00,476.260009765625,476.4599914550781,476.1300048828125,476.31500244140625,53226,MSFT
2025-06-13 17:10:00+00:00,476.11151123046875,476.3800048828125,476.0,476.19000244140625,113942,MSFT
2025-06-13 17:15:00+00:00,475.8399963378906,476.1300048828125,475.42999267578125,476.1300048828125,159888,MSFT
2025-06-13 17:20:00+00:00,476.17999267578125,476.82000732421875,475.9407043457031,476.0899963378906,105994,MSFT
2025-06-13 17:25:00+00:00,475.55999755859375,476.20001220703125,475.55999755859375,476.1300048828125,54369,MSFT
2025-06-13 17:30:00+00:00,475.67999267578125,475.8999938964844,475.4800109863281,475.510009765625,68775,MSFT
2025-06-13 17:35:00+00:00,475.5150146484375,475.6300048828125,475.3900146484375,475.5400085449219,70463,MSFT
2025-06-13 17:40:00+00:00,475.489990234375,475.7491149902344,475.19000244140625,475.4949951171875,75844,MSFT
2025-06-13 17:45:00+00:00,475.2749938964844,475.55999755859375,475.2099914550781,475.4949951171875,58298,MSFT
2025-06-13 17:50:00+00:00,475.8218994140625,475.8799133300781,475.2200012207031,475.2749938964844,83838,MSFT
2025-06-13 17:55:00+00:00,475.6700134277344,475.8299865722656,475.4200134277344,475.80499267578125,55389,MSFT
2025-06-13 18:00:00+00:00,475.3800048828125,476.0400085449219,475.0,475.6600036621094,154237,MSFT
2025-06-13 18:05:00+00:00,475.0899963378906,475.8599853515625,474.9100036621094,475.4100036621094,130745,MSFT
2025-06-13 18:10:00+00:00,475.20941162109375,475.4800109863281,475.0249938964844,475.1099853515625,92557,MSFT
2025-06-13 18:15:00+00:00,475.1171875,475.239990234375,474.54998779296875,475.2349853515625,154260,MSFT
2025-06-13 18:20:00+00:00,474.8399963378906,475.2200012207031,474.77081298828125,475.1499938964844,104455,MSFT
2025-06-13 18:25:00+00:00,474.04998779296875,475.0,473.90179443359375,474.8399963378906,273391,MSFT
2025-06-13 18:30:00+00:00,473.8550109863281,474.1400146484375,473.20001220703125,474.0350036621094,263482,MSFT
2025-06-13 18:35:00+00:00,473.43499755859375,473.8999938964844,472.79998779296875,473.82000732421875,172731,MSFT
2025-06-13 18:40:00+00:00,473.30999755859375,473.639892578125,473.1099853515625,473.4200134277344,117486,MSFT
2025-06-13 18:45:00+00:00,473.56500244140625,473.94000244140625,473.30999755859375,473.3500061035156,125986,MSFT
2025-06-13 18:50:00+00:00,474.1650085449219,474.2099914550781,473.3999938964844,473.5299987792969,102740,MSFT
2025-06-13 18:55:00+00:00,474.3450012207031,474.45001220703125,473.94000244140625,474.1499938964844,104201,MSFT
2025-06-13 19:00:00+00:00,474.1700134277344,474.54998779296875,473.7799987792969,474.3500061035156,117367,MSFT
2025-06-13 19:05:00+00:00,474.489990234375,474.61810302734375,473.95001220703125,474.20001220703125,103650,MSFT
2025-06-13 19:10:00+00:00,474.4800109863281,474.6000061035156,474.06500244140625,474.5292053222656,100284,MSFT
2025-06-13 19:15:00+00:00,474.3299865722656,474.6000061035156,474.17999267578125,474.5199890136719,101555,MSFT
2025-06-13 19:20:00+00:00,474.02130126953125,474.7200012207031,474.02130126953125,474.32000732421875,127605,MSFT
2025-06-13 19:25:00+00:00,474.2149963378906,474.3290100097656,473.8599853515625,473.94000244140625,88469,MSFT
2025-06-13 19:30:00+00:00,473.92999267578125,474.42999267578125,473.8299865722656,474.2349853515625,136993,MSFT
2025-06-13 19:35:00+00:00,474.55999755859375,474.82000732421875,473.8800048828125,473.9200134277344,149365,MSFT
2025-06-13 19:40:00+00:00,474.1499938964844,474.635009765625,474.0199890136719,474.5199890136719,129848,MSFT
2025-06-13 19:45:00+00:00,474.3500061035156,474.7947998046875,473.70001220703125,474.1050109863281,779314,MSFT
2025-06-13 19:50:00+00:00,474.32000732421875,474.9100036621094,474.010009765625,474.489990234375,380857,MSFT
2025-06-13 19:55:00+00:00,474.9599914550781,475.17999267578125,474.04150390625,474.2099914550781,1100274,MSFT
2025-06-16 13:30:00+00:00,477.0,478.6700134277344,476.54998779296875,478.1072998046875,764915,MSFT
2025-06-16 13:35:00+00:00,477.989990234375,478.0899963378906,476.5899963378906,477.0299987792969,239274,MSFT
2025-06-16 13:40:00+00:00,477.8900146484375,478.4700012207031,477.6000061035156,477.9849853515625,287548,MSFT
2025-06-16 13:45:00+00:00,478.3500061035156,478.5400085449219,477.5216064453125,478.0924072265625,285152,MSFT
2025-06-16 13:50:00+00:00,478.42999267578125,478.5799865722656,477.55999755859375,478.3500061035156,326589,MSFT
2025-06-16 13:55:00+00:00,479.4649963378906,479.7699890136719,478.3900146484375,478.45001220703125,889490,MSFT
2025-06-16 14:00:00+00:00,479.8931884765625,480.4432067871094,479.4849853515625,479.5400085449219,362467,MSFT
2025-06-16 14:05:00+00:00,479.9599914550781,480.572509765625,479.82000732421875,479.8855895996094,228914,MSFT
2025-06-16 14:10:00+00:00,480.3900146484375,480.6943054199219,479.9049987792969,479.9049987792969,211584,MSFT
2025-06-16 14:15:00+00:00,479.80999755859375,480.44000244140625,479.80999755859375,480.385009765625,205834,MSFT
2025-06-16 14:20:00+00:00,480.2359924316406,480.2359924316406,479.55999755859375,479.8699951171875,140772,MSFT
2025-06-16 14:25:00+00:00,480.0799865722656,480.5,479.9002990722656,480.2200012207031,176675,MSFT
2025-06-16 14:30:00+00:00,479.9599914550781,480.3599853515625,479.8301086425781,480.0801086425781,129249,MSFT
2025-06-16 14:35:00+00:00,480.260009765625,480.3999938964844,479.8218994140625,479.9800109863281,198251,MSFT
