Datetime,Close,High,Low,Open,Volume,Ticker,ticker,sentiment_score
2025-06-13 17:20:00+00:00,197.46499633789062,197.52999877929688,197.17999267578125,197.17999267578125,374794,AAPL,AAPL,0.0
2025-06-13 17:25:00+00:00,197.27000427246094,197.5,197.27000427246094,197.47239685058594,186423,AAPL,AAPL,0.0
2025-06-13 17:30:00+00:00,197.30999755859375,197.4799041748047,197.22000122070312,197.25,196377,AAPL,AAPL,0.0
2025-06-13 17:35:00+00:00,197.2899932861328,197.3874053955078,197.1999969482422,197.3300018310547,235861,AAPL,AAPL,0.0
2025-06-13 17:40:00+00:00,197.44949340820312,197.52000427246094,197.25,197.3000030517578,278358,AAPL,AAPL,0.0
2025-06-13 17:45:00+00:00,197.3300018310547,197.61000061035156,197.25999450683594,197.44000244140625,195534,AAPL,AAPL,0.0
2025-06-13 17:50:00+00:00,197.6199951171875,197.7100067138672,197.3000030517578,197.3300018310547,254577,AAPL,AAPL,0.0
2025-06-13 17:55:00+00:00,197.5399932861328,197.6300048828125,197.49000549316406,197.6199951171875,159627,AAPL,AAPL,0.0
2025-06-13 18:00:00+00:00,197.1199951171875,197.69000244140625,196.9199981689453,197.5399932861328,426170,AAPL,AAPL,0.0
2025-06-13 18:05:00+00:00,196.6699981689453,197.3699951171875,196.66000366210938,197.1300048828125,450668,AAPL,AAPL,0.0
2025-06-13 18:10:00+00:00,196.63999938964844,196.80999755859375,196.5399932861328,196.6699981689453,459331,AAPL,AAPL,0.0
2025-06-13 18:15:00+00:00,196.74989318847656,196.8000030517578,196.35000610351562,196.63999938964844,576729,AAPL,AAPL,0.0
2025-06-13 18:20:00+00:00,196.69000244140625,196.83999633789062,196.5399932861328,196.74000549316406,353004,AAPL,AAPL,0.0
2025-06-13 18:25:00+00:00,196.2779998779297,196.75999450683594,196.22000122070312,196.6999969482422,425851,AAPL,AAPL,-1.0
2025-06-13 18:30:00+00:00,196.05999755859375,196.30999755859375,195.80999755859375,196.25999450683594,1010322,AAPL,AAPL,0.0
2025-06-13 18:35:00+00:00,195.91990661621094,196.13099670410156,195.82000732421875,196.07000732421875,460620,AAPL,AAPL,0.0
2025-06-13 18:40:00+00:00,196.10000610351562,196.15469360351562,195.82000732421875,195.91000366210938,432950,AAPL,AAPL,0.0
2025-06-13 18:45:00+00:00,196.07000732421875,196.27000427246094,196.0301055908203,196.11000061035156,381511,AAPL,AAPL,0.0
2025-06-13 18:50:00+00:00,196.3800048828125,196.42999267578125,196.02000427246094,196.05999755859375,300672,AAPL,AAPL,0.0
2025-06-13 18:55:00+00:00,196.46499633789062,196.48500061035156,196.19500732421875,196.36500549316406,318132,AAPL,AAPL,0.0
2025-06-13 19:00:00+00:00,196.32000732421875,196.63999938964844,196.11000061035156,196.4550018310547,360607,AAPL,AAPL,0.0
2025-06-13 19:05:00+00:00,196.5800018310547,196.60000610351562,196.2100067138672,196.3300018310547,327079,AAPL,AAPL,0.0
2025-06-13 19:10:00+00:00,196.49000549316406,196.58999633789062,196.2100067138672,196.5800018310547,323095,AAPL,AAPL,0.0
2025-06-13 19:15:00+00:00,196.42999267578125,196.5500030517578,196.19000244140625,196.50999450683594,414145,AAPL,AAPL,0.0
2025-06-13 19:20:00+00:00,196.30999755859375,196.5800018310547,196.26010131835938,196.4199981689453,479504,AAPL,AAPL,0.0
2025-06-13 19:25:00+00:00,196.22000122070312,196.3000030517578,196.0800018310547,196.1999969482422,357595,AAPL,AAPL,0.0
2025-06-13 19:30:00+00:00,196.2100067138672,196.38999938964844,196.00999450683594,196.24000549316406,426323,AAPL,AAPL,0.0
2025-06-13 19:35:00+00:00,196.33999633789062,196.69000244140625,196.12010192871094,196.1999969482422,543410,AAPL,AAPL,0.0
2025-06-13 19:40:00+00:00,196.0449981689453,196.51620483398438,195.98500061035156,196.33999633789062,530392,AAPL,AAPL,0.0
2025-06-13 19:45:00+00:00,196.12060546875,196.25,195.77000427246094,196.0399932861328,788248,AAPL,AAPL,0.0
2025-06-13 19:50:00+00:00,195.99000549316406,196.3300018310547,195.8000030517578,196.13999938964844,1012339,AAPL,AAPL,0.0
2025-06-13 19:55:00+00:00,196.4499969482422,196.50999450683594,195.81500244140625,195.9600067138672,2356870,AAPL,AAPL,0.0
2025-06-16 13:30:00+00:00,196.9550018310547,197.83999633789062,196.77000427246094,197.2899932861328,2811788,AAPL,AAPL,-1.0
2025-06-16 13:35:00+00:00,197.4499969482422,197.52000427246094,196.58999633789062,196.94000244140625,1025842,AAPL,AAPL,0.0
2025-06-16 13:40:00+00:00,197.00999450683594,197.75,196.94000244140625,197.47999572753906,722692,AAPL,AAPL,0.0
2025-06-16 13:45:00+00:00,197.0800018310547,197.22999572753906,196.5635986328125,196.97999572753906,713611,AAPL,AAPL,0.0
2025-06-16 13:50:00+00:00,197.38999938964844,197.6999969482422,196.97999572753906,197.0800018310547,781463,AAPL,AAPL,0.0
2025-06-16 13:55:00+00:00,198.32000732421875,198.35000610351562,197.3607940673828,197.39500427246094,1049591,AAPL,AAPL,0.0
2025-06-16 14:00:00+00:00,198.29379272460938,198.68499755859375,198.0500030517578,198.33999633789062,734510,AAPL,AAPL,0.0
2025-06-16 14:05:00+00:00,197.72999572753906,198.33999633789062,197.72999572753906,198.3000030517578,500661,AAPL,AAPL,0.0
2025-06-16 14:10:00+00:00,197.91000366210938,197.99000549316406,197.63999938964844,197.74000549316406,419455,AAPL,AAPL,0.0
2025-06-16 14:15:00+00:00,197.94500732421875,197.9550018310547,197.72999572753906,197.9250030517578,404636,AAPL,AAPL,0.0
2025-06-16 14:20:00+00:00,198.42599487304688,198.52999877929688,197.9499053955078,197.9499053955078,890174,AAPL,AAPL,0.0
2025-06-16 14:25:00+00:00,198.42999267578125,198.5399932861328,198.1300048828125,198.44500732421875,538483,AAPL,AAPL,0.0
2025-06-16 14:30:00+00:00,198.36000061035156,198.66000366210938,198.17999267578125,198.43499755859375,624514,AAPL,AAPL,0.0
2025-06-16 14:35:00+00:00,198.25669860839844,198.52000427246094,198.2100067138672,198.35499572753906,405460,AAPL,AAPL,0.0
2025-06-16 14:40:00+00:00,198.30999755859375,198.31300354003906,198.0399932861328,198.27999877929688,374450,AAPL,AAPL,0.0
2025-06-16 14:45:00+00:00,198.3000030517578,198.39999389648438,198.25,198.31500244140625,305355,AAPL,AAPL,0.0
2025-06-16 14:50:00+00:00,198.04989624023438,198.29539489746094,198.02000427246094,198.29539489746094,282729,AAPL,AAPL,0.0
2025-06-16 14:55:00+00:00,198.22000122070312,198.35000610351562,198.00999450683594,198.0399932861328,456791,AAPL,AAPL,0.0
2025-06-16 15:00:00+00:00,197.88999938964844,198.22500610351562,197.83999633789062,198.22500610351562,528568,AAPL,AAPL,0.0
2025-06-16 15:05:00+00:00,197.77999877929688,197.9149932861328,197.63999938964844,197.89999389648438,399130,AAPL,AAPL,0.0
2025-06-16 15:10:00+00:00,197.8000030517578,197.88999938964844,197.6199951171875,197.78500366210938,398767,AAPL,AAPL,0.0
2025-06-16 15:15:00+00:00,197.77879333496094,197.85000610351562,197.52999877929688,197.76499938964844,394041,AAPL,AAPL,1.0
2025-06-16 15:15:00+00:00,197.77879333496094,197.85000610351562,197.52999877929688,197.76499938964844,394041,AAPL,AAPL,0.0
2025-06-16 15:15:00+00:00,197.77879333496094,197.85000610351562,197.52999877929688,197.76499938964844,394041,AAPL,AAPL,0.0
2025-06-16 15:20:00+00:00,197.47999572753906,197.7998046875,197.33999633789062,197.77000427246094,458365,AAPL,AAPL,0.0
2025-06-16 15:25:00+00:00,197.31500244140625,197.5236053466797,197.1649932861328,197.48599243164062,462844,AAPL,AAPL,0.0
2025-06-16 15:30:00+00:00,197.27499389648438,197.49000549316406,197.2100067138672,197.30999755859375,359792,AAPL,AAPL,0.0
2025-06-16 15:35:00+00:00,197.02999877929688,197.27000427246094,197.0189971923828,197.27000427246094,393094,AAPL,AAPL,0.0
2025-06-16 15:40:00+00:00,197.16000366210938,197.25999450683594,196.9199981689453,197.03990173339844,637655,AAPL,AAPL,0.0
2025-06-16 15:45:00+00:00,197.38999938964844,197.38999938964844,197.05999755859375,197.14999389648438,330482,AAPL,AAPL,1.0
2025-06-16 15:50:00+00:00,197.16000366210938,197.41000366210938,197.13499450683594,197.3800048828125,296094,AAPL,AAPL,0.0
2025-06-16 15:55:00+00:00,197.36990356445312,197.4199981689453,196.875,197.08120727539062,613819,AAPL,AAPL,0.0
2025-06-16 16:00:00+00:00,197.38999938964844,197.42999267578125,197.22000122070312,197.36500549316406,257923,AAPL,AAPL,0.0
2025-06-16 16:05:00+00:00,197.22999572753906,197.4185028076172,197.1699981689453,197.39999389648438,219619,AAPL,AAPL,0.0
2025-06-16 16:10:00+00:00,197.3699951171875,197.4199981689453,197.1699981689453,197.24000549316406,207037,AAPL,AAPL,0.0
2025-06-16 16:15:00+00:00,197.375,197.6300048828125,197.2899932861328,197.3197021484375,434105,AAPL,AAPL,0.0
2025-06-16 16:20:00+00:00,197.1199951171875,197.40499877929688,197.07000732421875,197.3798065185547,280054,AAPL,AAPL,0.0
2025-06-16 16:25:00+00:00,197.0800018310547,197.16000366210938,197.02000427246094,197.11000061035156,240005,AAPL,AAPL,0.0
2025-06-16 16:30:00+00:00,197.1999969482422,197.23989868164062,197.02000427246094,197.10000610351562,212891,AAPL,AAPL,0.0
2025-06-16 16:35:00+00:00,197.36000061035156,197.39500427246094,197.13999938964844,197.1999969482422,217693,AAPL,AAPL,0.0
2025-06-16 16:40:00+00:00,197.24000549316406,197.41000366210938,197.22999572753906,197.3699951171875,215114,AAPL,AAPL,0.0
2025-06-16 16:45:00+00:00,197.4199981689453,197.47999572753906,197.17999267578125,197.2476043701172,213948,AAPL,AAPL,0.0
2025-06-16 16:50:00+00:00,197.5449981689453,197.60000610351562,197.41000366210938,197.43499755859375,190213,AAPL,AAPL,0.0
2025-06-16 16:55:00+00:00,197.52000427246094,197.57000732421875,197.42999267578125,197.5498046875,171434,AAPL,AAPL,0.0
2025-06-16 17:00:00+00:00,197.4001007080078,197.52999877929688,197.33999633789062,197.50999450683594,180867,AAPL,AAPL,0.0
2025-06-16 17:05:00+00:00,197.41000366210938,197.42010498046875,197.3300018310547,197.41000366210938,152612,AAPL,AAPL,0.0
2025-06-16 17:10:00+00:00,197.49000549316406,197.55999755859375,197.39999389648438,197.39999389648438,275678,AAPL,AAPL,0.0
2025-06-16 17:15:00+00:00,197.7198944091797,197.72999572753906,197.47000122070312,197.49000549316406,256922,AAPL,AAPL,0.0
2025-06-16 17:20:00+00:00,197.74000549316406,197.82000732421875,197.5500030517578,197.71240234375,284379,AAPL,AAPL,0.0
2025-06-16 17:25:00+00:00,197.875,197.9550018310547,197.64999389648438,197.74000549316406,306629,AAPL,AAPL,0.0
2025-06-16 17:30:00+00:00,197.9788055419922,198.08999633789062,197.86000061035156,197.88499450683594,401702,AAPL,AAPL,0.0
2025-06-16 17:35:00+00:00,197.9779052734375,198.13999938964844,197.93499755859375,197.97999572753906,317433,AAPL,AAPL,0.0
2025-06-16 17:40:00+00:00,198.0399932861328,198.10499572753906,197.9199981689453,197.97000122070312,242574,AAPL,AAPL,0.0
2025-06-16 17:45:00+00:00,198.09500122070312,198.19000244140625,198.0399932861328,198.0572967529297,382755,AAPL,AAPL,0.0
2025-06-16 17:50:00+00:00,197.94000244140625,198.1699981689453,197.94000244140625,198.08999633789062,274638,AAPL,AAPL,0.0
2025-06-16 17:55:00+00:00,197.83999633789062,198.0198974609375,197.77000427246094,197.93499755859375,334740,AAPL,AAPL,0.0
2025-06-16 18:00:00+00:00,198.0699005126953,198.0800018310547,197.8249969482422,197.86000061035156,289815,AAPL,AAPL,0.0
2025-06-16 18:05:00+00:00,197.9550018310547,198.1298065185547,197.92999267578125,198.06500244140625,178985,AAPL,AAPL,0.0
2025-06-16 18:10:00+00:00,198.0,198.0200958251953,197.88999938964844,197.9499969482422,175759,AAPL,AAPL,-1.0
2025-06-16 18:10:00+00:00,198.0,198.0200958251953,197.88999938964844,197.9499969482422,175759,AAPL,AAPL,-1.0
2025-06-16 18:10:00+00:00,198.0,198.0200958251953,197.88999938964844,197.9499969482422,175759,AAPL,AAPL,-1.0
2025-06-16 18:15:00+00:00,197.89500427246094,198.02000427246094,197.875,198.0,215579,AAPL,AAPL,0.0
2025-06-16 18:20:00+00:00,197.9199981689453,197.9499969482422,197.82000732421875,197.88999938964844,204224,AAPL,AAPL,0.0
2025-06-16 18:25:00+00:00,197.9886932373047,198.0142059326172,197.80999755859375,197.9149932861328,182621,AAPL,AAPL,0.0
2025-06-16 18:30:00+00:00,197.9499969482422,198.02000427246094,197.86000061035156,197.99000549316406,206790,AAPL,AAPL,1.0
2025-06-16 18:35:00+00:00,197.94000244140625,198.0399932861328,197.85000610351562,197.8800048828125,180129,AAPL,AAPL,0.0
2025-06-16 18:40:00+00:00,197.85350036621094,197.97500610351562,197.83999633789062,197.9499969482422,165100,AAPL,AAPL,0.0
2025-06-16 18:45:00+00:00,197.85000610351562,197.88999938964844,197.77000427246094,197.86000061035156,193585,AAPL,AAPL,0.0
2025-06-16 18:50:00+00:00,198.24000549316406,198.24000549316406,197.80999755859375,197.85000610351562,312777,AAPL,AAPL,0.0
2025-06-16 18:55:00+00:00,198.32009887695312,198.39849853515625,198.24000549316406,198.2449951171875,313371,AAPL,AAPL,0.0
2025-06-16 19:00:00+00:00,198.22000122070312,198.37860107421875,198.16000366210938,198.32000732421875,356244,AAPL,AAPL,0.0
2025-06-16 19:05:00+00:00,197.83999633789062,198.22000122070312,197.8300018310547,198.22000122070312,351852,AAPL,AAPL,0.0
2025-06-16 19:10:00+00:00,198.03500366210938,198.05999755859375,197.66000366210938,197.82000732421875,368626,AAPL,AAPL,0.0
2025-06-16 19:15:00+00:00,197.9499969482422,198.1300048828125,197.89999389648438,198.02999877929688,291637,AAPL,AAPL,0.0
2025-06-16 19:20:00+00:00,198.10000610351562,198.25660705566406,197.83999633789062,197.9550018310547,472915,AAPL,AAPL,0.0
2025-06-16 19:25:00+00:00,198.2449951171875,198.39999389648438,198.02999877929688,198.10499572753906,356120,AAPL,AAPL,0.0
2025-06-16 19:30:00+00:00,198.1699981689453,198.3300018310547,198.101806640625,198.2449951171875,277168,AAPL,AAPL,0.0
2025-06-16 19:35:00+00:00,198.38499450683594,198.47869873046875,198.16000366210938,198.1699981689453,442669,AAPL,AAPL,0.0
2025-06-16 19:40:00+00:00,198.3000030517578,198.4499969482422,198.1699981689453,198.38499450683594,330622,AAPL,AAPL,0.0
2025-06-16 19:45:00+00:00,198.45970153808594,198.49000549316406,198.2100067138672,198.27999877929688,552118,AAPL,AAPL,0.0
2025-06-16 19:50:00+00:00,198.11000061035156,198.40640258789062,197.92999267578125,198.33999633789062,899170,AAPL,AAPL,0.0
2025-06-16 19:55:00+00:00,198.3699951171875,198.44000244140625,197.97999572753906,198.11000061035156,2217220,AAPL,AAPL,0.0
2025-06-17 13:30:00+00:00,197.0500030517578,197.92999267578125,196.9499969482422,197.25,2009180,AAPL,AAPL,-1.0
2025-06-17 13:35:00+00:00,197.0500030517578,197.37530517578125,196.75999450683594,197.0500030517578,863393,AAPL,AAPL,0.0
2025-06-17 13:40:00+00:00,196.55999755859375,197.26499938964844,196.55999755859375,197.0615997314453,723743,AAPL,AAPL,0.0
2025-06-17 13:40:00+00:00,196.55999755859375,197.26499938964844,196.55999755859375,197.0615997314453,723743,AAPL,AAPL,0.0
2025-06-17 13:45:00+00:00,196.47999572753906,196.6199951171875,196.2550048828125,196.3699951171875,749388,AAPL,AAPL,0.0
2025-06-17 13:50:00+00:00,196.80979919433594,196.8105926513672,196.27000427246094,196.47000122070312,529292,AAPL,AAPL,0.0
2025-06-17 13:55:00+00:00,196.80999755859375,197.0236053466797,196.58999633789062,196.8000030517578,603002,AAPL,AAPL,0.0
2025-06-17 14:00:00+00:00,196.94009399414062,196.9600067138672,196.69000244140625,196.8300018310547,414488,AAPL,AAPL,0.0
2025-06-17 14:05:00+00:00,197.24000549316406,197.30499267578125,196.9405059814453,196.97000122070312,477429,AAPL,AAPL,0.0
2025-06-17 14:10:00+00:00,197.62969970703125,197.69000244140625,197.11000061035156,197.25,538166,AAPL,AAPL,-1.0
2025-06-17 14:15:00+00:00,197.75,197.789794921875,197.60000610351562,197.6199951171875,319334,AAPL,AAPL,0.0
2025-06-17 14:20:00+00:00,197.52000427246094,197.91000366210938,197.44000244140625,197.74020385742188,409995,AAPL,AAPL,0.0
2025-06-17 14:25:00+00:00,197.5800018310547,197.69000244140625,197.48959350585938,197.52000427246094,264986,AAPL,AAPL,0.0
2025-06-17 14:30:00+00:00,197.51499938964844,197.6999969482422,197.47999572753906,197.58299255371094,317520,AAPL,AAPL,0.0
2025-06-17 14:35:00+00:00,197.5,197.5800018310547,197.3249969482422,197.52000427246094,430979,AAPL,AAPL,0.0
2025-06-17 14:40:00+00:00,197.50999450683594,197.5749969482422,197.3699951171875,197.49000549316406,233204,AAPL,AAPL,0.0
2025-06-17 14:45:00+00:00,197.58999633789062,197.64999389648438,197.42990112304688,197.5050048828125,298175,AAPL,AAPL,0.0
2025-06-17 14:50:00+00:00,197.67019653320312,197.77000427246094,197.57000732421875,197.5800018310547,267481,AAPL,AAPL,0.0
2025-06-17 14:55:00+00:00,197.38009643554688,197.67999267578125,197.35000610351562,197.67999267578125,307622,AAPL,AAPL,0.0
2025-06-17 15:00:00+00:00,197.59800720214844,197.68499755859375,197.34500122070312,197.3800048828125,279599,AAPL,AAPL,0.0
2025-06-17 15:05:00+00:00,197.71470642089844,197.76980590820312,197.52499389648438,197.58999633789062,216971,AAPL,AAPL,0.5
2025-06-17 15:05:00+00:00,197.71470642089844,197.76980590820312,197.52499389648438,197.58999633789062,216971,AAPL,AAPL,1.0
2025-06-17 15:10:00+00:00,197.69000244140625,197.7899932861328,197.63009643554688,197.71009826660156,242536,AAPL,AAPL,0.0
2025-06-17 15:10:00+00:00,197.69000244140625,197.7899932861328,197.63009643554688,197.71009826660156,242536,AAPL,AAPL,0.0
2025-06-17 15:15:00+00:00,197.7050018310547,197.7100067138672,197.35000610351562,197.69769287109375,293994,AAPL,AAPL,0.0
2025-06-17 15:20:00+00:00,197.625,197.78500366210938,197.61000061035156,197.69500732421875,282824,AAPL,AAPL,0.0
2025-06-17 15:25:00+00:00,197.5800018310547,197.64999389648438,197.44009399414062,197.6269989013672,196678,AAPL,AAPL,0.0
2025-06-17 15:30:00+00:00,197.6298065185547,197.73570251464844,197.51499938964844,197.58999633789062,257498,AAPL,AAPL,-1.0
2025-06-17 15:35:00+00:00,198.1999969482422,198.22500610351562,197.6199951171875,197.6300048828125,549977,AAPL,AAPL,0.0
2025-06-17 15:40:00+00:00,198.3300018310547,198.375,198.11329650878906,198.1999969482422,350823,AAPL,AAPL,-1.0
2025-06-17 15:45:00+00:00,197.91400146484375,198.38890075683594,197.90499877929688,198.34109497070312,328527,AAPL,AAPL,0.0
2025-06-17 15:50:00+00:00,198.0800018310547,198.17999267578125,197.88999938964844,197.94000244140625,263720,AAPL,AAPL,0.0
2025-06-17 15:55:00+00:00,197.78500366210938,198.0800018310547,197.78500366210938,198.0800018310547,247336,AAPL,AAPL,0.0
2025-06-17 16:00:00+00:00,198.02000427246094,198.08999633789062,197.77999877929688,197.78500366210938,193091,AAPL,AAPL,1.0
2025-06-17 16:05:00+00:00,197.97000122070312,198.11000061035156,197.6300048828125,198.02000427246094,346389,AAPL,AAPL,0.0
2025-06-17 16:10:00+00:00,198.11000061035156,198.1300048828125,197.94349670410156,197.9600067138672,201876,AAPL,AAPL,0.0
2025-06-17 16:15:00+00:00,197.81300354003906,198.14999389648438,197.75999450683594,198.11000061035156,329514,AAPL,AAPL,0.0
2025-06-17 16:20:00+00:00,197.61000061035156,197.85499572753906,197.52000427246094,197.80999755859375,237894,AAPL,AAPL,0.0
2025-06-17 16:25:00+00:00,197.61500549316406,197.6999969482422,197.4600067138672,197.6199951171875,207779,AAPL,AAPL,0.0
2025-06-17 16:30:00+00:00,197.72900390625,197.72999572753906,197.52000427246094,197.61000061035156,145090,AAPL,AAPL,0.0
2025-06-17 16:35:00+00:00,197.61619567871094,197.845703125,197.61500549316406,197.73899841308594,157509,AAPL,AAPL,0.0
2025-06-17 16:40:00+00:00,197.30670166015625,197.6199951171875,197.21090698242188,197.6199951171875,259805,AAPL,AAPL,0.0
2025-06-17 16:45:00+00:00,197.14999389648438,197.41000366210938,197.0,197.27999877929688,364432,AAPL,AAPL,0.0
2025-06-17 16:50:00+00:00,196.94020080566406,197.19000244140625,196.8000030517578,197.13999938964844,397307,AAPL,AAPL,0.0
2025-06-17 16:55:00+00:00,196.77499389648438,196.94000244140625,196.67999267578125,196.94000244140625,362536,AAPL,AAPL,0.0
2025-06-17 17:00:00+00:00,196.72500610351562,196.77459716796875,196.47000122070312,196.75999450683594,385959,AAPL,AAPL,0.0
2025-06-17 17:05:00+00:00,196.67999267578125,196.72999572753906,196.46499633789062,196.72999572753906,290137,AAPL,AAPL,0.0
2025-06-17 17:10:00+00:00,196.68499755859375,196.86000061035156,196.6199951171875,196.6699981689453,345893,AAPL,AAPL,-1.0
2025-06-17 17:15:00+00:00,196.69000244140625,196.8300018310547,196.5500030517578,196.69000244140625,1327524,AAPL,AAPL,0.0
2025-06-17 17:20:00+00:00,196.69000244140625,196.74989318847656,196.5,196.69000244140625,245763,AAPL,AAPL,0.0
2025-06-17 17:25:00+00:00,196.52000427246094,196.7097930908203,196.52000427246094,196.6300048828125,191786,AAPL,AAPL,0.0
2025-06-17 17:30:00+00:00,196.63999938964844,196.7449951171875,196.3300018310547,196.50999450683594,362285,AAPL,AAPL,0.0
